NAME,NORTH,EAST,ELEVATION,TIMESTAMP,LATITUDE,LONGITUDE,TIMESTEP_s_da,DISTANCE_m_da,VELOCITY_kmh_da,VELOCITY_[km/h]_da_smoothed,TIMESTEP_s_da_smoothed,ACCELERATION_ms2_p,ACCELERATION_[m/s^2]_p_smoothed,VELOCITY_kmh_p,EMISSION_[g/s]_p 
10620,185447.0335,163167.8506,52.805992,2019-09-30 05:35:57,50.97911946654787,4.556257297812524,1.000000000063989,13.441217181040548,48.388381848649644,48.32187087532324,1.0013764155902478,-0.14809751907555635,-0.1528911712229711,48.04617919187006,1.9178122516986578
10621,185436.921,163178.1179,52.837929,2019-09-30 05:35:58,50.979028329966994,4.5564031327659436,1.0000000000575902,13.29311966186145,47.85523077994523,47.77059628844369,1.0017716859497943,-0.16296602447336342,-0.15054335939074082,47.499385142645814,1.84776638344227
10622,185427.118,163188.1756,53.000472,2019-09-30 05:35:59,50.978939980120906,4.556545993772592,1.000000000051831,13.130153637294168,47.268553091809025,47.22792700774408,1.00086021320623,-0.1651988125767303,-0.12930701515890963,46.99561649708297,1.8165274919030034
10623,185417.4159,163198.0284,53.173242,2019-09-30 05:36:00,50.978852541781016,4.556685940253916,1.0000000000466476,12.964954824633537,46.67383736650351,46.76266365291316,0.9981004870703747,-0.11801470636278028,-0.09176091981539157,46.59814961084715,1.9287216032111263
10624,185407.8526,163207.6291,53.262203,2019-09-30 05:36:01,50.97876635672437,4.556822301511668,1.0000000000419826,12.846940118200092,46.248984423578676,46.43329369707597,0.9960306655660044,-0.043174338404032724,-0.04850258128865909,46.34630193841328,2.1274658561133593
10625,185398.4769,163217.0804,53.385912,2019-09-30 05:36:02,50.97868186128456,4.556956541717139,1.0000000000377844,12.803765779738772,46.09355680531796,46.25934383343258,0.996416139689098,0.024994010578503804,-0.007815947897576347,46.24528965386676,2.318612325637429
10626,185389.1878,163226.4107,53.448218,2019-09-30 05:36:03,50.97859814691692,4.557089061629574,1.0000000000340061,12.828759790270647,46.1835352434038,46.231271367928954,0.9989674494872807,0.049402184992690196,0.02238951731267459,46.27161558153754,2.3917543365423763
10627,185380.1552,163235.6093,53.467188,2019-09-30 05:36:04,50.97851674112555,4.557219715068294,1.0000000000306057,12.87816197522282,46.36138310938323,46.3118750997467,1.0010690133135145,0.05200647633244905,0.03524399898085763,46.375464068202355,2.4059241577938515
10628,185371.4002,163244.6607,53.456814,2019-09-30 05:36:05,50.97843783394271,4.557348282120751,1.0000000000275453,12.930168451518801,46.54860642418549,46.43897108371533,1.002360847779222,0.01622816351897791,0.02451243066575203,46.483168974984906,2.307429616704922
10629,185362.9195,163253.5093,53.458883,2019-09-30 05:36:06,50.978361396986244,4.557473971000292,1.0000000000247908,12.94639661500299,46.60702781285534,46.527395516394755,1.0017115141892685,-0.00686331621688909,-0.005356026339206084,46.517739279902216,2.2421499771039746
10630,185354.6442,163262.1445,53.44796,2019-09-30 05:36:07,50.97828681115769,4.55759662830159,1.0000000000223117,12.939533298753691,46.58231987447396,46.508081932044504,1.0015962374792677,-0.03370337822967558,-0.031198974859349485,46.45184462686961,2.160667797846268
10631,185346.5059,163270.4994,53.445803,2019-09-30 05:36:08,50.97821346314617,4.557715298968453,1.0000000000200804,12.905829920493753,46.460987712844556,46.39559683037141,1.0014094200284822,-0.05604734925660477,-0.043468724787398424,46.31731885549015,2.0890596371768417
10632,185338.4512,163278.6768,53.430949,2019-09-30 05:36:09,50.97814087058249,4.5578314448655,1.0000000000180722,12.849782571209147,46.25921725551693,46.23896487262846,1.0004379938820054,-0.0765300543307376,-0.04624121095958779,46.15589131944898,2.02208921175376
10633,185330.1491,163287.0408,53.412686,2019-09-30 05:36:10,50.97806604970178,4.557950238406374,1.0000000000162652,12.773252516852633,45.983709059921544,46.07262068366023,0.9980701852494732,-0.06702367310390417,-0.040196647388149896,46.00055961272385,2.0404338847624977
10634,185321.4022,163295.8515,53.433078,2019-09-30 05:36:11,50.97798722005816,4.558075375947211,1.0000000000146385,12.706228843725933,45.74242383674376,45.92834527717467,0.9959519238361563,-0.0020459714820723865,-0.02729148315409364,45.87932279905542,2.2184399843490397
10635,185312.213,163305.1228,53.462009,2019-09-30 05:36:12,50.977904403783874,4.558207055437599,1.0000000000131748,12.704182872225207,45.7350583394082,45.83039698978243,0.9979197507324029,-0.004855209155031641,-0.020404767794541104,45.79370008845814,2.2053583690640974
10636,185302.8127,163314.5637,53.478674,2019-09-30 05:36:13,50.97781968584746,4.5583411416952035,1.0000000000118576,12.699327663053323,45.717579586449865,45.75704791103384,0.9991374372726445,-0.039189366395001875,-0.030642337678266594,45.701976733257055,2.1024252598590185
10637,185293.2638,163323.9621,53.446025,2019-09-30 05:36:14,50.9777336329506,4.558474616885379,1.0000000000106717,12.660138296642401,45.57649786742627,45.64686810112522,0.9984583776250174,-0.06632395599219566,-0.07576780958048303,45.51059633184455,2.0156327005441765
10638,185283.9771,163333.1908,53.422601,2019-09-30 05:36:15,50.97764994076503,4.558605684815952,1.0000000000096045,12.593814340635387,45.337731625851944,45.37442452423068,0.9991913308360815,-0.11180917867868566,-0.16882667334198953,45.069386048575154,1.867002993033338
10639,185274.8631,163342.2887,53.425937,2019-09-30 05:36:16,50.977567803873654,4.558734896141413,1.0000000000086442,12.48200516194262,44.935218582605,44.76574378142418,1.0037858144923661,-0.24942382630645385,-0.28659567989084744,44.24622751790546,1.4664238213830436
10640,185265.9188,163351.1669,53.433442,2019-09-30 05:36:17,50.97748719736882,4.55886098493603,1.0000000000077796,12.232581335621385,44.037292807894396,43.72840229756085,1.0070638416783264,-0.3938596778594163,-0.4011180444031407,43.00047974627163,1.0682412360499702
10641,185257.1188,163359.8252,53.39262,2019-09-30 05:36:18,50.97740789294134,4.5589839474505265,1.0000000000070017,11.838721657746786,42.61939796759002,42.273367084498005,1.0081855529203236,-0.5647955875705821,-0.5017384400885158,41.36735139696416,0.6492969048275996
10642,185248.4948,163368.2905,53.387542,2019-09-30 05:36:19,50.9773301749345,4.559104167897597,1.0000000000063016,11.273926070160599,40.5861338523224,40.45682959300852,1.0031961046100355,-0.6671363990158586,-0.5793930528109282,39.41904134251195,0.4176134291171689
10643,185239.8954,163376.8069,53.322413,2019-09-30 05:36:20,50.977252676752904,4.559225116452182,1.0000000000056715,10.606789671129858,38.18444281585093,38.37280060599947,0.9950913723534026,-0.6248384345518672,-0.6206509753035651,37.2622909306302,0.46851832287263284
10644,185230.8856,163385.7372,53.277868,2019-09-30 05:36:21,50.9771714797197,4.559351942995373,1.0000000000051046,9.981951236565422,35.93502445145209,36.150602955249056,0.9940366553808134,-0.5910429907856888,-0.6216275585354292,35.03549858409248,0.49792208831572204
10645,185221.9593,163394.7086,53.266002,2019-09-30 05:36:22,50.97709103218788,4.559479357378241,1.000000000004594,9.390908245769056,33.80726968461329,33.923241541570114,0.9965813450740139,-0.5475538778599123,-0.5855226060557505,32.868714603441894,0.5383227556350414
10646,185213.2708,163403.4254,53.248764,2019-09-30 05:36:23,50.977012728035824,4.559603154870298,1.0000000000041345,8.843354367900174,31.836075724309,31.81837697207619,1.0005562430912165,-0.5078731885272205,-0.5171082390241376,30.885931732220282,0.5692075824152005
10647,185204.7787,163411.8994,53.214987,2019-09-30 05:36:24,50.97693619485117,4.559723502002135,1.000000000003721,8.335481179365413,30.007732245603826,29.954619153783177,1.0017731185851382,-0.4770108822937771,-0.44747917686401295,29.150670929232476,0.58628832341991
10648,185196.6105,163419.9599,53.247493,2019-09-30 05:36:25,50.97686258272246,4.559837972944773,1.000000000003349,7.858470297065251,28.290493069340158,28.343780230316327,0.9981199698682243,-0.4285262190603022,-0.39721169964728603,27.633365588363674,0.6264378291635855
10649,185189.4216,163426.8935,53.267379,2019-09-30 05:36:26,50.976797799717495,4.559936433979215,1.000000000003014,7.429944077999662,26.747798680718162,26.91972871493381,0.9936132330323356,-0.3053863009310218,-0.34925760194300703,26.29151719151474,0.7626031020802326
10650,185183.4029,163432.6001,53.255272,2019-09-30 05:36:27,50.97674356422902,4.560017466962919,1.000000000002713,7.124557777064699,25.648407997363336,25.666868636464862,0.9992807599830968,-0.22502795313488136,-0.29301882092894527,25.134486185908624,0.8400338688490749
10651,185178.9187,163436.8683,53.255566,2019-09-30 05:36:28,50.976703155949465,4.560078075371532,1.0000000000024414,6.899529823926754,24.838307366075675,24.60743165978762,1.0093823569050477,-0.22620413361768912,-0.21923902325578418,24.209270692056304,0.8122739445933322
10652,185175.5474,163440.0013,53.208396,2019-09-30 05:36:29,50.97667277804213,4.560122560944829,1.0000000000021971,6.673325690306358,24.023972485050106,23.810937888421233,1.0089469216911968,-0.2098800092708825,-0.13109825417037563,23.57566041858005,0.8151666883711182
10653,185172.3758,163442.9899,53.13825,2019-09-30 05:36:30,50.97664419860611,4.560164997756446,1.0000000000019775,6.463445681033157,23.26840445167335,23.33757229460833,0.9970362023086291,-0.09695497984406727,-0.03913332023173652,23.267977618954664,0.952164781834109
10654,185169.465,163445.8367,53.154345,2019-09-30 05:36:31,50.976617966819326,4.560205425086773,1.0000000000017795,6.3664907011874545,22.919366524234054,23.197746412377022,0.9879997012143533,0.07208942364286042,0.05528473426389524,23.29634112126243,1.1929840801658456
10655,185166.6761,163448.5848,53.144283,2019-09-30 05:36:32,50.976592833090315,4.560244451511356,1.0000000000016018,6.438580124829421,23.17888844934879,23.394659462944425,0.9907769115468308,0.22371796535287697,0.16127146613334561,23.68508824820357,1.4516954312342538
10656,185163.9996,163451.2322,53.146134,2019-09-30 05:36:33,50.976568712070254,4.5602820482077675,1.000000000001442,6.662298090181932,23.984273124620373,23.972699529448775,1.0004827823079316,0.3002806161912149,0.2791573298979665,24.476905672368353,1.629717129847728
10657,185161.4477,163453.7221,53.136946,2019-09-30 05:36:34,50.976545714750046,4.560317406876957,1.000000000001298,6.96257870637299,25.065283342910227,24.979631456180698,1.003428869113314,0.3460202669367989,0.3840710299720108,25.66958707734815,1.7895230605252812
10658,185158.8831,163456.2102,53.13813,2019-09-30 05:36:35,50.97652260329894,4.560352739413654,1.0000000000011684,7.308598973309716,26.31095630388424,26.36328540402335,0.99801507667552,0.4275389734652525,0.45462587311474706,27.177402319771815,2.054347792796575
10659,185155.7424,163459.2575,53.130937,2019-09-30 05:36:36,50.976494300175965,4.560396012894583,1.0000000000010518,7.736137946775043,27.850096608360857,27.99410457587934,0.994855775182991,0.49790653854826344,0.4862903676357144,28.86663403938187,2.3318550474660853
10660,185152.187,163462.5918,53.118179,2019-09-30 05:36:37,50.97646226255831,4.560443357500612,1.0000000000009466,8.23404448532346,29.642560147136397,29.737453844566723,0.9968089501576611,0.5448805980179082,0.4870354425938168,30.61726340065657,2.580247821605913
10661,185148.8206,163465.7814,53.108062,2019-09-30 05:36:38,50.97643192723872,4.560488648693187,1.000000000000852,8.778925083341544,31.60413030000263,31.49112971945529,1.0035883304784858,0.49624575491748235,0.46847139919779535,32.339581151619235,2.602478917892272
10662,185145.5308,163468.96,53.106499,2019-09-30 05:36:39,50.97640228072544,4.560533786030049,1.000000000000767,9.275170838259061,33.39061501770701,33.18585552453534,1.0061700833069045,0.42042470932789566,0.43191709970306263,33.966776839156935,2.542954315455663
10663,185141.5863,163472.7836,53.044091,2019-09-30 05:36:40,50.976366733974544,4.560588083013145,1.0000000000006906,9.695595547586844,34.90414397128854,34.74902455469877,1.0044639934099358,0.3477519332401838,0.3831679318768865,35.43918654397096,2.4714537993537613
10664,185136.5713,163477.7916,53.016957,2019-09-30 05:36:41,50.97632153671405,4.56065920451857,1.0000000000006217,10.043347480826807,36.156050930954024,36.131967647770395,1.0006665367200835,0.29508901159236717,0.325904584985894,36.71724518904032,2.430020641510122
10665,185130.4184,163483.908,53.033701,2019-09-30 05:36:42,50.97626608481818,4.560746065834874,1.0000000000005596,10.33843649241889,37.21837137268717,37.30426445128657,0.9976974997405261,0.26009467412635573,0.26062331983347353,37.7723355117008,2.4140640058014
10666,185123.4683,163490.6244,53.051624,2019-09-30 05:36:43,50.97620345271551,4.560841440584369,1.0000000000005036,10.598531166544936,38.15471219954255,38.240377333930276,0.9977598250765037,0.22465808561448622,0.19241200857842428,38.5869940253917,2.377867234185139
10667,185115.9332,163497.8253,52.990971,2019-09-30 05:36:44,50.97613555057657,4.560943691991953,1.0000000000004534,10.8231892521591,38.96348130775509,38.932559775030995,1.000794233231014,0.18774895881142234,0.1302656836219622,39.168443985074575,2.3203710129465334
10668,185107.671,163505.9446,52.948391,2019-09-30 05:36:45,50.97606109088897,4.5610589928065375,1.000000000000408,11.010938210970185,39.6393775594765,39.403108445996736,1.00599620493951,0.08552900389149047,0.08552077318115733,39.557954693339276,2.081206832998316
10669,185098.6311,163514.8864,52.919816,2019-09-30 05:36:46,50.97597962100578,4.561185975576749,1.0000000000003673,11.096467214861294,39.947281973485985,39.71281512521399,1.0059040601263696,-0.0005870578853891576,0.05524075067747782,39.81233023547564,1.8791209909009092
10670,185089.0193,163524.6242,53.014414,2019-09-30 05:36:47,50.975892991472875,4.561324270493576,1.0000000000003308,11.0958801569755,39.945168565098584,39.91235064717926,1.0008222496896424,-0.019153277995496057,0.04802792647993497,39.998350911570434,1.8430417667978938
10671,185079.4473,163534.4833,53.038075,2019-09-30 05:36:48,50.97580671670249,4.561464293492315,1.0000000000002975,11.076726878979622,39.876216764314776,40.08487226294007,0.9947946572650966,0.06702371789701979,0.07278461982366777,40.21514429226416,2.072817557956836
10672,185070.0701,163544.1664,53.018017,2019-09-30 05:36:49,50.97572219697069,4.561601817252817,1.0000000000002678,11.14375059687635,40.117502148744116,40.345474643941145,0.9943494903158732,0.14823737090688716,0.12066341694712608,40.56199340502014,2.3068366019764515
10673,185060.8615,163553.5862,53.014912,2019-09-30 05:36:50,50.975639198817895,4.561735597823794,1.0000000000002411,11.291987967783014,40.651156684009045,40.7779602978742,0.9968903885106297,0.1797465899446476,0.1820900333001419,41.10466887708166,2.427417149347564
10674,185051.6407,163562.7419,53.000229,2019-09-30 05:36:51,50.975556097039814,4.561865617128336,1.0000000000002172,11.47173455772747,41.298244407809925,41.43141172435454,0.9967858368567882,0.25187254245600066,0.23185590192653502,41.84816795460217,2.679858618900484
10675,185042.4066,163571.8058,52.931291,2019-09-30 05:36:52,50.9754728777156,4.56199432840219,1.0000000000001952,11.723607100183319,42.204985560651714,42.26416717721982,0.9985997212174627,0.2928406447683359,0.25410145349322766,42.722397967682646,2.8625011402983747
10676,185033.2467,163580.8102,52.813327,2019-09-30 05:36:53,50.975390326640195,4.562122194803434,1.0000000000001756,12.016447744951531,43.25921188181792,43.17914012079736,1.0018544084204581,0.2555096869327605,0.24521930948726162,43.62168830440388,2.819479207846287
10677,185024.2639,163589.7887,52.757785,2019-09-30 05:36:54,50.97530936800877,4.562249698578578,1.000000000000158,12.271957431884164,44.17904675477601,44.063901587635215,1.0026131405299818,0.21142030221940605,0.2167890376359049,44.45493960631897,2.74919038610336
10678,185016.009,163598.3125,52.851766,2019-09-30 05:36:55,50.97523496312685,4.562370754917971,1.0000000000001423,12.483377734103438,44.940159842765986,44.84617957446086,1.0020956137000583,0.1607174717053894,0.1755823699844228,45.16250254322417,2.6481200681201207
10679,185008.3102,163606.2954,52.907622,2019-09-30 05:36:56,50.97516556970986,4.5624841301654255,1.0000000000001281,12.644095205808693,45.518742740905466,45.47921312427218,1.0008691798719362,0.11896078420475904,0.11885192630690594,45.693330904520046,2.560009621803681
10680,185000.7277,163614.1316,52.974368,2019-09-30 05:36:57,50.97509722507375,4.562595420675136,1.0000000000001152,12.763055990013317,45.94700156404265,45.907450318536235,1.0008615430662622,0.07212655660412971,0.06227084491316173,46.01971946957681,2.4427700611496443
10681,184992.4523,163622.4688,52.970421,2019-09-30 05:36:58,50.97502263995098,4.562713818313292,1.0000000000001037,12.835182546617315,46.206657167817546,46.13190355864691,1.0016204319225717,0.02351288413451992,0.022297585106778765,46.17210781948217,2.309846307675767
10682,184983.5198,163631.3923,52.995048,2019-09-30 05:36:59,50.974942134119345,4.562840538848231,1.0000000000000933,12.858695430751705,46.29130355070183,46.212308509768036,1.0017093939577029,-0.007747861158941171,-0.002011264650309674,46.208683661218245,2.2213896042933596
10683,184974.2911,163640.6748,52.985425,2019-09-30 05:37:00,50.97485895709519,4.562972359356979,1.000000000000084,12.850947569592643,46.263411250529636,46.205057196369125,1.0012629365204848,-0.031331411342324006,-0.006243713489208275,46.19382628850368,2.152710438828361
10684,184964.4526,163650.6215,52.978542,2019-09-30 05:37:01,50.97477028266044,4.563113613521849,1.0000000000000753,12.819616158250204,46.15061816969726,46.18257341047828,0.999308067125374,-0.013530806833829758,0.008521153295982868,46.19787454789158,2.204080233799977
10685,184954.042,163660.9317,53.004707,2019-09-30 05:37:02,50.97467645677714,4.563260021269632,1.0000000000000677,12.806085351416275,46.10190726509547,46.21320201090538,0.9975917110054282,0.048724118535412406,0.0430975437585269,46.29062584402556,2.390945957626305
10686,184943.6856,163671.1823,52.995161,2019-09-30 05:37:03,50.97458311932966,4.563405581875605,1.0000000000000608,12.854809469951604,46.277314091822966,46.36801459837832,0.9980438992840612,0.09956828155110088,0.09379372332157578,46.53659268309233,2.5578857747369077
10687,184933.4677,163681.3093,52.993372,2019-09-30 05:37:04,50.974491029620246,4.563549387277946,1.0000000000000546,12.954377751502637,46.63575990540695,46.70509113912635,0.9985155529723658,0.15751339645082643,0.15516357282184218,46.984030404112964,2.7646383338627887
10688,184923.4468,163691.2151,53.012291,2019-09-30 05:37:05,50.97440071583168,4.5636900500676525,1.0000000000000493,13.111891147953411,47.202808132629954,47.26291023740423,0.9987283452400615,0.20402163348227323,0.2122143604674204,47.64419291633767,2.957317747608505
10689,184913.6548,163700.9869,53.01141,2019-09-30 05:37:06,50.97431246266229,4.563828813024514,1.0000000000000446,13.315912781435642,47.93728601316617,48.02569301105613,0.9981591728854915,0.2530652280740548,0.25160949834317986,48.477835022727746,3.1778097434207124
10690,184904.2101,163710.611,53.047032,2019-09-30 05:37:07,50.97422733475807,4.563965485565885,1.0000000000000402,13.568978009509658,48.84832083423281,48.9298984144892,0.9983327662043485,0.287509565154237,0.26643046988805424,49.409426669168774,3.365054928427491
10691,184895.042,163719.9253,53.198021,2019-09-30 05:37:08,50.97414470044147,4.564097757111428,1.0000000000000362,13.856487574663863,49.8833552687881,49.88820195157681,0.9999028491186832,0.29413297295761826,0.25951662367365386,50.356423113617126,3.4638512898980482
10692,184886.0312,163728.9895,53.270582,2019-09-30 05:37:09,50.97406348590526,4.564226473218411,1.0000000000000324,14.150620547621449,50.94223397143556,50.823507654146034,1.0023360512245458,0.23804083168225512,0.2338631459859071,51.245534402326015,3.342614374549475
10693,184877.1409,163737.83,53.290033,2019-09-30 05:37:10,50.973983359733495,4.564352008410796,1.0000000000000289,14.388661379303667,51.79918096549171,51.66747143442005,1.0025491770240842,0.18585704981907258,0.19628899768239488,52.021416494983185,3.22330229694356
10694,184868.0979,163746.7247,53.301636,2019-09-30 05:37:11,50.973901859495115,4.564478309112336,1.0000000000000258,14.574518429122705,52.46826634484039,52.37563736653684,1.0017685508561291,0.1299172807670076,0.1519468514032341,52.64920770827485,3.0780852581432696
10695,184858.6478,163756.0738,53.351331,2019-09-30 05:37:12,50.973816688827384,4.564611063682396,1.000000000000023,14.70443570988968,52.935968555601626,52.92319574712212,1.0002413461299986,0.0910298206000664,0.10595064798619058,53.11376079005637,2.978299388549267
10696,184848.8205,163765.8336,53.432665,2019-09-30 05:37:13,50.973728117524075,4.564749650992208,1.0000000000000209,14.795465530489718,53.26367590976187,53.30451798383346,0.9992337971411192,0.06939403492254115,0.062218052359489,53.41647932182173,2.925501251933417
10697,184838.5041,163776.0644,53.529273,2019-09-30 05:37:14,50.973635138242415,4.564894925290336,1.000000000000019,14.864859565412235,53.513494435483025,53.52838600709954,0.9997218004739855,0.04625940844312376,0.028529603687795634,53.57978611989147,2.8577728909040077
10698,184827.7432,163786.7309,53.65244,2019-09-30 05:37:15,50.97353815271484,4.565046385589773,1.0000000000000173,14.911118973855332,53.680028305878274,53.6311251200695,1.0009118433689432,0.019142205126081377,0.00918404874352303,53.64768250318306,2.7702305193684174
10699,184816.4263,163797.8228,53.758048,2019-09-30 05:37:16,50.97343615887353,4.565203880950367,1.0000000000000158,14.930261178981393,53.74894024433217,53.664228864866516,1.0015785446145107,-0.01638287825144438,0.005154774978880908,53.673508697361086,2.6521564596286296
10700,184804.6526,163809.3025,53.821568,2019-09-30 05:37:17,50.973330049314775,4.565366879700107,1.0000000000000142,14.913878300729925,53.68996188262697,53.682801938999184,1.0001333749985086,-0.030988877138277332,0.007503256393731521,53.69627476356792,2.6046699771762634
10701,184792.6511,163821.0552,53.890173,2019-09-30 05:37:18,50.97322188527346,4.5655337559527585,1.0000000000000129,14.882889423591626,53.57840192492917,53.7097824264209,0.997553881331189,0.0013168578300416477,0.012710181025768152,53.732587435278276,2.7155378246492607
10702,184780.9224,163832.7047,53.930933,2019-09-30 05:37:19,50.973116175699026,4.565699172456092,1.0000000000000113,14.884206281421646,53.58314261311732,53.7554097980247,0.9967953516575535,0.05360105268341919,0.01822649267492769,53.788190184364666,2.8970527481993633
10703,184769.3804,163844.1395,53.942275,2019-09-30 05:37:20,50.973012149302726,4.565861538494482,1.0000000000000102,14.937807334105049,53.77610640277763,53.820892734080374,0.9991678634629217,0.0539567448967516,0.01814981194473932,53.85361337981694,2.9027531581905093
10704,184758.1013,163855.3089,53.920359,2019-09-30 05:37:21,50.972910492285116,4.566020135156354,1.0000000000000093,14.991764079001788,53.970350684405936,53.88625585569849,1.0015605988460796,0.018219868383990537,0.011099234708512082,53.90627510403764,2.784223500525494
10705,184747.0366,163866.3267,53.940665,2019-09-30 05:37:22,50.97281076595879,4.566176580873118,1.0000000000000082,15.009983947385763,54.0359422105883,53.92628490512814,1.0020334667157866,-0.008291205772938398,-0.004280586565529658,53.91856623620686,2.69514864783271
10706,184735.9557,163877.1496,53.927053,2019-09-30 05:37:23,50.972710898475334,4.5663302504294325,1.0000000000000075,15.001692741612814,54.006093869805724,53.91084551241436,1.0017667754324098,-0.03723839139807115,-0.023675560232358884,53.868192660750275,2.5945580881654666
10707,184724.8969,163887.7625,53.938522,2019-09-30 05:37:24,50.97261123449253,4.566480930313785,1.0000000000000067,14.964454350214728,53.87203566077267,53.82550135941534,1.0008645400448193,-0.06068979380404748,-0.0379713476473507,53.757197793167855,2.509461379139224
10708,184713.9515,163898.1685,53.927197,2019-09-30 05:37:25,50.97251259465623,4.566628668159303,1.0000000000000062,14.903764556410675,53.653552403078095,53.68879027745156,0.9993436642138699,-0.050555581038397364,-0.039161867919755435,53.618399492091534,2.5346008750829636
10709,184703.3105,163908.4065,53.926349,2019-09-30 05:37:26,50.972416694968395,4.5667740251050555,1.0000000000000058,14.853208975372269,53.47155231133986,53.54795439583964,0.9985732025553267,-0.026115468847163804,-0.029221265526760534,53.49542044551441,2.6082810839390276
10710,184692.862,163918.6097,53.934576,2019-09-30 05:37:27,50.9723225263461,4.566918893337008,1.0000000000000049,14.827093506525094,53.37753662349007,53.44289721465481,0.9987770013496471,0.0018394492690868849,-0.013491509369643358,53.41861713851623,2.696897927432321
10711,184682.2558,163929.069,53.998678,2019-09-30 05:37:28,50.97222693378445,4.567067401142677,1.0000000000000047,14.828932955794176,53.384158640858786,53.39436212182683,0.999808903401739,0.014082417839049175,0.007181481805027899,53.4072923313886,2.7373078936044677
10712,184671.2722,163939.8922,54.042941,2019-09-30 05:37:29,50.97212793975515,4.567221074874448,1.0000000000000042,14.843015373633218,53.43485534507936,53.42021652839551,1.0002740313992606,0.019627294354492147,0.024477629058515298,53.464273928674174,2.7597482839654393
10713,184660.2371,163950.7438,54.178866,2019-09-30 05:37:30,50.97202848189569,4.5673751503267175,1.0000000000000038,14.862642667987705,53.505513604755535,53.5083457347296,0.9999470712477656,0.03339782655576317,0.033595247325373334,53.56881319316957,2.8133052209921052
10714,184649.4284,163961.3935,54.24986,2019-09-30 05:37:31,50.971931063849304,4.567526359291108,1.0000000000000033,14.896040494543461,53.62574578035628,53.62928143767709,0.9999340722600444,0.046725816913620606,0.039545746826833074,53.7004932862872,2.867558106648837
10715,184638.8158,163971.8903,54.335803,2019-09-30 05:37:32,50.97183541207198,4.567675398267492,1.000000000000003,14.942766311457078,53.79395872124532,53.771670937684405,1.000414489324442,0.055157550730218045,0.04526907322277809,53.853242540909136,2.906847597969132
10716,184628.413,163982.176,54.38876,2019-09-30 05:37:33,50.97174165113089,4.5678214392083385,1.000000000000003,14.997923862187296,53.9925259038741,53.93476064709577,1.0010710209164821,0.044453421269200474,0.05647031457100241,54.03643419092714,2.882623919555737
10717,184618.1697,163992.2364,54.337936,2019-09-30 05:37:34,50.97164932922703,4.567964278054119,1.000000000000003,15.042377283456497,54.152558220443225,54.13818962275345,1.0002654059507727,0.05532983556627478,0.07482002168341814,54.272727801200716,2.936289993788265
10718,184607.9081,164002.3363,54.337212,2019-09-30 05:37:35,50.971556841688965,4.568107678000779,1.000000000000003,15.097707119022772,54.351745628481815,54.40743958405306,0.9989763540428136,0.08422049059884502,0.09122260050356998,54.57139879721381,3.0577546153410085
10719,184597.6153,164012.6797,54.357034,2019-09-30 05:37:36,50.97146406761055,4.568254542910628,1.000000000000003,15.181927609621619,54.65493939463766,54.735431394757065,0.9985294351744719,0.10609922717525802,0.10378907495089115,54.92200880669757,3.16005316820173
10720,184587.1903,164023.2488,54.401913,2019-09-30 05:37:37,50.97137009950665,4.568404615461241,1.000000000000003,15.288026836796877,55.03689661246859,55.10855441019596,0.9986996973792159,0.13444852333244323,0.11216719883005731,55.31048732166391,3.289917492742592
10721,184576.6762,164033.9045,54.460114,2019-09-30 05:37:38,50.971275328173455,4.568555916910311,1.000000000000003,15.422475360129322,55.520911296465385,55.512125747213325,1.0001582636069863,0.14022841413404738,0.11610455946777642,55.72146983443404,3.341667264830112
10722,184566.1508,164044.6467,54.49599,2019-09-30 05:37:39,50.971180452964255,4.568708448812039,1.000000000000003,15.562703774263369,56.02573358734796,55.9304911167035,1.0017028720603562,0.10004960527394628,0.10985522184903479,56.12843903467592,3.2263939838892175
10723,184555.5166,164055.5023,54.579816,2019-09-30 05:37:40,50.97108459677839,4.568862590378123,1.000000000000003,15.662753379537316,56.385912166334165,56.32651515890254,1.0010545123777717,0.08416243981242914,0.09284166210925934,56.49371241876166,3.1954667817727858
10724,184544.7329,164066.4449,54.627412,2019-09-30 05:37:41,50.97098739439347,4.569017964165969,1.000000000000003,15.746915819349747,56.68889694965891,56.66100363538569,1.0004922841545993,0.07696125793256725,0.07832287197091463,56.80204141590064,3.191619885455259
10725,184533.8305,164077.4545,54.6592,2019-09-30 05:37:42,50.97088912315716,4.569174286604313,1.000000000000003,15.823877077282315,56.965957478216154,56.94309198824415,1.0004015498486964,0.07012629084482429,0.0678966229730861,57.06537168312107,3.1857045840565488
10726,184522.9219,164088.3848,54.681546,2019-09-30 05:37:43,50.97079079790952,4.569329479164643,1.000000000000003,15.894003368127139,57.21841212525752,57.18763467945426,1.000538183577201,0.05754997387489901,0.06597036528797473,57.30638216267219,3.1570573384111653
10727,184511.9069,164099.4254,54.686574,2019-09-30 05:37:44,50.97069151331898,4.569486237287679,1.000000000000003,15.951553342002038,57.42559203120716,57.42519272769148,1.0000069534553893,0.06071220478368567,0.07717189883533634,57.56396079914035,3.187086337032079
10728,184500.6301,164110.691,54.715449,2019-09-30 05:37:45,50.97058986966629,4.569646187908883,1.000000000000003,16.012265546785724,57.64415596842843,57.702871182944385,0.9989824559278926,0.10920185051340037,0.0983301511120685,57.87980650003834,3.389960966152705
